Gene1,Gene2,Cell_Coexpression,Nuclei_Coexpression,Relative_Increase
CSF2RA,GPNMB,0.03669724770642202,0.019305019305019305,1.9009174311926607
SERPINB6,GPNMB,0.03669724770642202,0.019305019305019305,1.9009174311926607
NEU1,ALDH3A2,0.05309734513274336,0.02793296089385475,1.9008849557522123
CLCN7,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
MARCKS,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
SCPEP1,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
TGFBI,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
CD37,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
TMCO1,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
TTC3,PCMTD1,0.05172413793103448,0.027210884353741496,1.9008620689655173
ATP1B1,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
NUDC,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
BRD2,PCMTD1,0.02586206896551724,0.013605442176870748,1.9008620689655173
PER1,NAXE,0.07865168539325842,0.041379310344827586,1.9007490636704119
FN1,AFF1,0.07526881720430108,0.039603960396039604,1.9005376344086022
CD68,H1FX,0.033816425120772944,0.01779359430604982,1.9004830917874396
ZNF146,SLC40A1,0.01932367149758454,0.010169491525423728,1.9001610305958132
IDS,SLC40A1,0.01932367149758454,0.010169491525423728,1.9001610305958132
RAB11B,SLC40A1,0.03864734299516908,0.020338983050847456,1.9001610305958132
CDH11,BRI3,0.016286644951140065,0.008571428571428572,1.9001085776330076
IKZF1,UCP2,0.025,0.013157894736842105,1.9000000000000001
ADRM1,UCP2,0.025,0.013157894736842105,1.9000000000000001
NBR1,UCP2,0.025,0.013157894736842105,1.9000000000000001
LPP,ADGRF1,0.045454545454545456,0.023923444976076555,1.9000000000000001
MS4A6A,UCP2,0.025,0.013157894736842105,1.9000000000000001
ENG,UCP2,0.025,0.013157894736842105,1.9000000000000001
SEC11C,UCP2,0.025,0.013157894736842105,1.9000000000000001
SLC38A10,BRD9,0.05,0.02631578947368421,1.9000000000000001
UBXN4,UCP2,0.025,0.013157894736842105,1.9000000000000001
NCOR2,BRD9,0.05,0.02631578947368421,1.9000000000000001
C12orf57,UCP2,0.025,0.013157894736842105,1.9000000000000001
TREM1,UCP2,0.025,0.013157894736842105,1.9000000000000001
IGHM,ELOVL5,0.05555555555555555,0.029239766081871343,1.9
ETS2,PSME1,0.015873015873015872,0.008356545961002786,1.8994708994708993
BGN,PSME1,0.031746031746031744,0.016713091922005572,1.8994708994708993
DHX15,TRIM8,0.01948051948051948,0.010256410256410256,1.8993506493506493
GPBP1,TRIM8,0.01948051948051948,0.010256410256410256,1.8993506493506493
ZYX,TRIM8,0.01948051948051948,0.010256410256410256,1.8993506493506493
GPNMB,TRIM8,0.01948051948051948,0.010256410256410256,1.8993506493506493
EPAS1,TRIM8,0.01948051948051948,0.010256410256410256,1.8993506493506493
SRGN,NET1,0.06493506493506493,0.03418803418803419,1.899350649350649
IKZF1,KIAA0319L,0.010101010101010102,0.005319148936170213,1.8989898989898992
CLTA,KIAA0319L,0.010101010101010102,0.005319148936170213,1.8989898989898992
CYTIP,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
MAST4,KIAA0319L,0.04040404040404041,0.02127659574468085,1.8989898989898992
UGCG,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
MGST3,KIAA0319L,0.010101010101010102,0.005319148936170213,1.8989898989898992
PECAM1,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
CD37,KIAA0319L,0.010101010101010102,0.005319148936170213,1.8989898989898992
SPCS1,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
GPNMB,KIAA0319L,0.010101010101010102,0.005319148936170213,1.8989898989898992
CAPN1,KIAA0319L,0.030303030303030304,0.015957446808510637,1.8989898989898992
NBL1,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
AEBP1,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
CCN2,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
HIST1H1C,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
SPARCL1,KIAA0319L,0.010101010101010102,0.005319148936170213,1.8989898989898992
PTGDS,KIAA0319L,0.010101010101010102,0.005319148936170213,1.8989898989898992
MYL9,KIAA0319L,0.020202020202020204,0.010638297872340425,1.8989898989898992
A2M,KIAA0319L,0.08080808080808081,0.0425531914893617,1.8989898989898992
FN1,KIAA0319L,0.0707070707070707,0.03723404255319149,1.898989898989899
TRBC2,MBD2,0.04819277108433735,0.025380710659898477,1.8987951807228918
WIPF1,MT-ND1,0.02570093457943925,0.01353637901861252,1.8986565420560748
TRBC2,TGFBI,0.04519774011299435,0.02380952380952381,1.8983050847457625
C1S,RANBP9,0.0673076923076923,0.035460992907801414,1.8980769230769232
DNM2,SRRM1,0.0392156862745098,0.02066115702479339,1.8980392156862744
COL6A2,SRRM1,0.0392156862745098,0.02066115702479339,1.8980392156862744
MEA1,OCLN,0.03597122302158273,0.018957345971563982,1.897482014388489
RNPS1,MBTPS1,0.038461538461538464,0.02027027027027027,1.8974358974358974
SEL1L3,MBTPS1,0.038461538461538464,0.02027027027027027,1.8974358974358974
MFSD1,OGDH,0.05128205128205128,0.02702702702702703,1.8974358974358974
TMEM106C,MBTPS1,0.038461538461538464,0.02027027027027027,1.8974358974358974
IER3,MBTPS1,0.038461538461538464,0.02027027027027027,1.8974358974358974
BTG1,MBTPS1,0.038461538461538464,0.02027027027027027,1.8974358974358974
TXNDC5,SDF4,0.05851063829787234,0.030837004405286347,1.89741641337386
ENG,PON2,0.00684931506849315,0.0036101083032490976,1.8972602739726026
PLXDC2,PON2,0.0273972602739726,0.01444043321299639,1.8972602739726026
PECAM1,PON2,0.0136986301369863,0.007220216606498195,1.8972602739726026
RBM33,PON2,0.0410958904109589,0.021660649819494587,1.8972602739726023
TRBC1,PON2,0.02054794520547945,0.010830324909747294,1.8972602739726023
ASAH1,PON2,0.02054794520547945,0.010830324909747294,1.8972602739726023
ACTA2,PON2,0.02054794520547945,0.010830324909747294,1.8972602739726023
RGCC,PON2,0.02054794520547945,0.010830324909747294,1.8972602739726023
LCP1,PON2,0.02054794520547945,0.010830324909747294,1.8972602739726023
AQP1,PON2,0.0410958904109589,0.021660649819494587,1.8972602739726023
TRBC2,TCIRG1,0.03496503496503497,0.018433179723502304,1.896853146853147
CDH11,RNASE1,0.012692656391659111,0.006691449814126394,1.8968469829757226
UQCRQ,SSR4,0.016736401673640166,0.008823529411764706,1.8967921896792188
NEDD4L,SSR4,0.016736401673640166,0.008823529411764706,1.8967921896792188
SRGN,SP100,0.12931034482758622,0.06818181818181818,1.8965517241379313
STK24,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
SLTM,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
CDK16,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
ZNF644,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
TRIQK,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
RNF149,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
POR,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
CLCN7,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
GPBP1L1,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
CKB,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
CYB5A,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
NCL,SP100,0.04310344827586207,0.022727272727272728,1.896551724137931
AGTRAP,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
LRCH4,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
PECAM1,TRBC2,0.02586206896551724,0.013636363636363636,1.896551724137931
STX16,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
ENAH,TRBC2,0.02586206896551724,0.013636363636363636,1.896551724137931
ISG20,TRBC2,0.02586206896551724,0.013636363636363636,1.896551724137931
ASAH1,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
USP25,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
RANBP9,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
AZIN1,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
DBNL,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
TMEM59,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
SELENBP1,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
VEGFA,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
KCTD12,SP100,0.04310344827586207,0.022727272727272728,1.896551724137931
NDUFA2,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
NDUFB9,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
RAC1,SP100,0.04310344827586207,0.022727272727272728,1.896551724137931
ADI1,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
EMP2,TRBC2,0.008620689655172414,0.004545454545454545,1.896551724137931
TYMP,SP100,0.04310344827586207,0.022727272727272728,1.896551724137931
C1R,HMGN3,0.05747126436781609,0.030303030303030304,1.896551724137931
ANXA1,HMGN3,0.05747126436781609,0.030303030303030304,1.896551724137931
EGR1,TRBC2,0.017241379310344827,0.00909090909090909,1.896551724137931
CTSD,TRBC2,0.02586206896551724,0.013636363636363636,1.896551724137931
B2M,MYH11,0.1896551724137931,0.1,1.8965517241379308
CDH11,S100A6,0.022593320235756387,0.011913626209977662,1.8964268172888017
TMEM41B,SOD2,0.01968503937007874,0.010380622837370242,1.8963254593175853
EID1,CMIP,0.034013605442176874,0.017937219730941704,1.8962585034013608
CDKN1B,CMIP,0.034013605442176874,0.017937219730941704,1.8962585034013608
MX1,CMIP,0.034013605442176874,0.017937219730941704,1.8962585034013608
MMP2,VEGFB,0.04430379746835443,0.02336448598130841,1.8962025316455697
FN1,PUF60,0.05511811023622047,0.029069767441860465,1.8960629921259842
PNRC1,GNAQ,0.058333333333333334,0.03076923076923077,1.8958333333333333
CAB39,RACK1,0.018404907975460124,0.009708737864077669,1.895705521472393
PLXDC2,RACK1,0.03680981595092025,0.019417475728155338,1.895705521472393
FAM114A1,RACK1,0.018404907975460124,0.009708737864077669,1.895705521472393
SHC1,RACK1,0.03680981595092025,0.019417475728155338,1.895705521472393
TGFBI,RACK1,0.03680981595092025,0.019417475728155338,1.895705521472393
TAGLN,RACK1,0.018404907975460124,0.009708737864077669,1.895705521472393
LTBP2,VEGFA,0.033112582781456956,0.017467248908296942,1.895695364238411
FN1,VEGFA,0.06622516556291391,0.034934497816593885,1.895695364238411
ZCRB1,DUS1L,0.043478260869565216,0.022935779816513763,1.8956521739130434
SPI1,TNIK,0.02727272727272727,0.014388489208633094,1.8954545454545453
WBP1,TNIK,0.02727272727272727,0.014388489208633094,1.8954545454545453
NBL1,TNIK,0.02727272727272727,0.014388489208633094,1.8954545454545453
MGP,SEC31A,0.12359550561797752,0.06521739130434782,1.895131086142322
DEPP1,MT-ND6,0.0436046511627907,0.023012552301255228,1.8948202959830869
PLXND1,HIPK3,0.04964539007092199,0.026200873362445413,1.8947990543735227
ZNRF2,MMP2,0.014035087719298246,0.007407407407407408,1.894736842105263
CDK16,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
TXNDC17,MMP2,0.007017543859649123,0.003703703703703704,1.894736842105263
SERPINA1,EIF5,0.03508771929824561,0.018518518518518517,1.894736842105263
SLC2A4RG,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
NCKAP1,MMP2,0.007017543859649123,0.003703703703703704,1.894736842105263
CARHSP1,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
CASP4,EIF5,0.03508771929824561,0.018518518518518517,1.894736842105263
LLGL2,EIF5,0.03508771929824561,0.018518518518518517,1.894736842105263
PFDN5,MMP2,0.021052631578947368,0.011111111111111112,1.894736842105263
LMO7,MMP2,0.014035087719298246,0.007407407407407408,1.894736842105263
OXA1L,MMP2,0.010526315789473684,0.005555555555555556,1.894736842105263
PERP,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
BSCL2,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
RBM47,MMP2,0.007017543859649123,0.003703703703703704,1.894736842105263
CAB39,EIF5,0.03508771929824561,0.018518518518518517,1.894736842105263
C16orf72,EIF5,0.03508771929824561,0.018518518518518517,1.894736842105263
CDH11,EIF5,0.03508771929824561,0.018518518518518517,1.894736842105263
RBL2,MMP2,0.02456140350877193,0.012962962962962964,1.894736842105263
CFDP1,MMP2,0.007017543859649123,0.003703703703703704,1.894736842105263
RERE,MMP2,0.007017543859649123,0.003703703703703704,1.894736842105263
VSTM2L,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
TMEM41B,MMP2,0.007017543859649123,0.003703703703703704,1.894736842105263
GUK1,MMP2,0.014035087719298246,0.007407407407407408,1.894736842105263
CD37,EIF5,0.03508771929824561,0.018518518518518517,1.894736842105263
TRIP12,MMP2,0.017543859649122806,0.009259259259259259,1.894736842105263
CPNE1,EIF5,0.07017543859649122,0.037037037037037035,1.894736842105263
SERP1,MMP2,0.02456140350877193,0.012962962962962964,1.894736842105263
TNFAIP3,FAM114A1,0.03508771929824561,0.018518518518518517,1.894736842105263
TMEM219,MMP2,0.017543859649122806,0.009259259259259259,1.894736842105263
RRAD,FAM114A1,0.03508771929824561,0.018518518518518517,1.894736842105263
RRAD,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
ADK,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
BCAM,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
TAGLN,EIF5,0.03508771929824561,0.018518518518518517,1.894736842105263
BPIFB1,MMP2,0.0035087719298245615,0.001851851851851852,1.894736842105263
SCGB3A1,MMP2,0.007017543859649123,0.003703703703703704,1.894736842105263
SCGB1A1,MMP2,0.017543859649122806,0.009259259259259259,1.894736842105263
CDH11,SLC35F5,0.008130081300813009,0.004291845493562232,1.894308943089431
PLXDC2,SLC35F5,0.016260162601626018,0.008583690987124463,1.894308943089431
TRBC2,SLC35F5,0.016260162601626018,0.008583690987124463,1.894308943089431
CD52,SLC35F5,0.008130081300813009,0.004291845493562232,1.894308943089431
GPNMB,SLC35F5,0.016260162601626018,0.008583690987124463,1.894308943089431
IGLC1,SLC35F5,0.016260162601626018,0.008583690987124463,1.894308943089431
ZYX,SLC35F5,0.04878048780487805,0.02575107296137339,1.8943089430894309
PTBP3,SLC35F5,0.04065040650406504,0.02145922746781116,1.8943089430894309
CEBPB,SLC35F5,0.024390243902439025,0.012875536480686695,1.8943089430894309
BGN,SLC35F5,0.024390243902439025,0.012875536480686695,1.8943089430894309
CCN1,PRRC2C,0.027586206896551724,0.014563106796116504,1.8942528735632185
DCN,PRRC2C,0.05517241379310345,0.029126213592233007,1.8942528735632185
RBM33,HNRNPUL1,0.045454545454545456,0.024,1.893939393939394
CDK16,HNRNPUL1,0.045454545454545456,0.024,1.893939393939394
MAPK3,HNRNPUL1,0.045454545454545456,0.024,1.893939393939394
HEXA,HNRNPUL1,0.045454545454545456,0.024,1.893939393939394
SRPRA,HNRNPUL1,0.045454545454545456,0.024,1.893939393939394
EVL,HNRNPUL1,0.09090909090909091,0.048,1.893939393939394
JUND,HNRNPUL1,0.045454545454545456,0.024,1.893939393939394
ZFP36,ARCN1,0.07575757575757576,0.04,1.893939393939394
WIPF1,HDLBP,0.03125,0.0165016501650165,1.8937500000000003
SPG21,NENF,0.050724637681159424,0.026785714285714284,1.8937198067632852
BTG1,CHIT1,0.03178484107579462,0.016786570743405275,1.8934683898009081
VPS13B,ACTN4,0.04,0.02112676056338028,1.8933333333333333
ENC1,ACTN4,0.04,0.02112676056338028,1.8933333333333333
SPG7,ACTN4,0.04,0.02112676056338028,1.8933333333333333
ECH1,ACTN4,0.04,0.02112676056338028,1.8933333333333333
AKT1,ACTN4,0.04,0.02112676056338028,1.8933333333333333
NBL1,ACTN4,0.04,0.02112676056338028,1.8933333333333333
CCPG1,ACTN4,0.04,0.02112676056338028,1.8933333333333333
LGALS1,WLS,0.06666666666666667,0.035211267605633804,1.8933333333333333
NR4A1,ACTN4,0.04,0.02112676056338028,1.8933333333333333
IGHM,WLS,0.06666666666666667,0.035211267605633804,1.8933333333333333
EEF1B2,LGMN,0.015424164524421594,0.008146639511201629,1.8933161953727509
IGHA1,HSPG2,0.24166666666666667,0.1276595744680851,1.8930555555555557
TRBC1,GRINA,0.03571428571428571,0.01886792452830189,1.8928571428571426
RAB13,C4orf3,0.03571428571428571,0.01886792452830189,1.8928571428571426
CD52,C4orf3,0.03571428571428571,0.01886792452830189,1.8928571428571426
USP25,C4orf3,0.03571428571428571,0.01886792452830189,1.8928571428571426
LSP1,GRINA,0.03571428571428571,0.01886792452830189,1.8928571428571426
COPA,C4orf3,0.03571428571428571,0.01886792452830189,1.8928571428571426
AHNAK,GRINA,0.03571428571428571,0.01886792452830189,1.8928571428571426
COL6A3,TMED4,0.056,0.029585798816568046,1.8928
COL6A1,TMED4,0.056,0.029585798816568046,1.8928
C1QC,TMED4,0.056,0.029585798816568046,1.8928
DCN,TMED4,0.056,0.029585798816568046,1.8928
STK17A,TMEM50A,0.027972027972027972,0.014778325123152709,1.8927738927738929
GPBP1L1,TMEM50A,0.027972027972027972,0.014778325123152709,1.8927738927738929
FAM114A1,AGR2,0.040268456375838924,0.02127659574468085,1.8926174496644295
LSP1,AGR2,0.040268456375838924,0.02127659574468085,1.8926174496644295
SGK1,PLD3,0.038461538461538464,0.020325203252032523,1.892307692307692
LUM,CYB5R3,0.09154929577464789,0.048387096774193554,1.8920187793427228
EEF2,JUND,0.04522613065326633,0.02390438247011952,1.891959798994975
MARCH7,JUND,0.01507537688442211,0.00796812749003984,1.8919597989949748
ATF6B,JUND,0.01507537688442211,0.00796812749003984,1.8919597989949748
PEBP1,JUND,0.01507537688442211,0.00796812749003984,1.8919597989949748
PECAM1,JUND,0.01507537688442211,0.00796812749003984,1.8919597989949748
HNRNPC,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
TRBC1,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
CYTIP,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
MARCKS,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
IFI44L,ANK3,0.05405405405405406,0.02857142857142857,1.891891891891892
ARL6IP5,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
BSCL2,ANK3,0.05405405405405406,0.02857142857142857,1.891891891891892
MS4A6A,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
AGTRAP,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
SERPINE1,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
C4orf3,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
CIB1,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
RBM3,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
LTBP2,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
HNRNPD,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
TRBC2,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
SERPINF1,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
TRAC,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
ITM2C,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
COL6A3,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
BGN,ANK3,0.06756756756756757,0.03571428571428571,1.891891891891892
MMP2,ANK3,0.013513513513513514,0.007142857142857143,1.891891891891892
SPARC,ANK3,0.02702702702702703,0.014285714285714285,1.891891891891892
